timestamp,frame_id,yaw,pitch,roll,ear,wrist_velocity,label
1779193561.3743,2053,-168.22,4.45,16.63,0.2421,0.002419,2
1779193561.4589,2054,-168.39,4.16,16.53,0.2504,0.00227,2
1779193561.5163,2055,-168.25,4.21,16.64,0.2518,0.001864,2
1779193561.5944,2056,-168.25,4.37,16.54,0.2496,0.002553,2
1779193561.6868,2057,-168.3,4.36,16.4,0.2533,0.002769,2
1779193561.7778,2058,-168.36,4.72,16.09,0.2586,0.003365,2
1779193561.8612,2059,-168.32,4.68,16.09,0.2708,0.003653,2
1779193561.9698,2060,-168.23,4.68,16.16,0.2756,0.003668,2
1779193562.0479,2061,-168.2,4.75,16.19,0.267,0.003288,2
1779193562.1127,2062,-168.22,4.83,16.18,0.256,0.003496,2
1779193562.1739,2063,-168.24,4.73,16.11,0.2537,0.003675,2
1779193562.2457,2064,-168.28,4.6,16.28,0.2552,0.003545,2
1779193562.319,2065,-168.46,4.59,16.22,0.2623,0.003368,2
1779193562.3966,2066,-168.5,5.11,15.94,0.2558,0.003527,2
1779193562.465,2067,-168.41,4.85,16.18,0.2583,0.003305,2
1779193562.5358,2068,-168.4,4.55,16.83,0.2412,0.003594,2
1779193562.5952,2069,-168.47,4.87,16.23,0.2432,0.004647,2
1779193562.6684,2070,-168.51,4.85,16.3,0.2547,0.005206,2
1779193562.7397,2071,-168.54,4.62,16.36,0.2652,0.005476,2
1779193562.8096,2072,-168.56,4.37,16.24,0.2711,0.006753,2
1779193562.8737,2073,-168.51,4.38,16.54,0.2749,0.00587,2
1779193562.9297,2074,-168.54,4.65,16.3,0.282,0.00522,2
1779193563.0102,2075,-168.48,4.91,16.04,0.2752,0.005911,2
1779193563.0804,2076,-168.59,5.15,16.01,0.2736,0.006481,2
1779193563.1448,2077,-168.62,5.17,16.38,0.267,0.006869,2
1779193563.2116,2078,-168.61,5.17,16.74,0.2622,0.007506,2
1779193563.2858,2079,-168.47,5.27,16.91,0.2509,0.007887,2
1779193563.3624,2080,-168.45,5.07,16.65,0.2464,0.00744,2
1779193563.4311,2081,-168.47,4.95,16.67,0.253,0.006549,2
1779193563.5096,2082,-168.6,4.75,16.54,0.2602,0.004963,2
1779193563.5867,2083,-168.59,4.93,16.29,0.2576,0.004426,2
1779193563.6445,2084,-168.56,4.81,16.49,0.2565,0.003944,2
1779193563.7128,2085,-168.55,4.97,16.48,0.256,0.003297,2
1779193563.7973,2086,-168.54,4.99,16.49,0.2568,0.003529,2
1779193563.8717,2087,-168.52,5.05,16.46,0.2605,0.003628,2
1779193563.9499,2088,-168.52,5.18,16.52,0.2645,0.003892,2
1779193564.0394,2089,-168.45,5.21,16.54,0.2726,0.004589,2
1779193564.1118,2090,-168.42,5.25,16.46,0.276,0.005838,2
1779193564.1789,2091,-168.41,5.2,16.31,0.2806,0.005605,2
1779193564.2528,2092,-168.43,5.32,16.24,0.2836,0.005077,2
1779193564.319,2093,-168.5,5.09,16.07,0.2836,0.004313,2
1779193564.3933,2094,-168.52,4.94,15.82,0.2761,0.004369,2
1779193564.4808,2095,-168.47,5.05,15.74,0.2661,0.004751,2
1779193564.6056,2096,-168.54,5.15,15.51,0.267,0.005241,2
1779193564.6847,2097,-168.45,5.14,15.57,0.2702,0.006398,2
1779193564.7633,2098,-168.53,4.96,15.69,0.2678,0.006717,2
1779193564.8614,2099,-168.49,5.08,15.94,0.27,0.005437,2
1779193564.9163,2100,-168.45,5.12,16.31,0.265,0.003892,2
1779193564.9799,2101,-168.43,5.23,16.49,0.2658,0.002937,2
1779193565.0597,2102,-168.43,5.5,16.4,0.2608,0.001682,2
1779193565.1268,2103,-168.44,5.37,16.6,0.2599,0.001468,2
1779193565.1899,2104,-168.46,5.21,16.64,0.2615,0.002283,2
1779193565.2667,2105,-168.45,4.96,16.64,0.2603,0.002827,2
1779193565.3372,2106,-168.43,4.92,16.56,0.2613,0.002931,2
1779193565.4137,2107,-168.45,5.08,16.16,0.2719,0.003059,2
1779193565.4949,2108,-168.38,4.86,16.26,0.2787,0.003309,2
1779193565.5751,2109,-168.5,4.68,15.96,0.3054,0.003037,2
1779193565.6587,2110,-168.57,4.5,15.29,0.3347,0.003273,2
1779193565.7369,2111,-168.56,4.78,14.92,0.346,0.003997,2
1779193565.8052,2112,-168.59,5.01,14.82,0.347,0.004899,2
1779193565.8629,2113,-168.62,5.26,14.93,0.3356,0.0049,2
1779193565.9399,2114,-168.55,5.21,15.37,0.3111,0.004899,2
1779193566.0202,2115,-168.72,5.04,15.24,0.3008,0.00485,2
1779193566.088,2116,-168.57,5.18,15.36,0.2912,0.004491,2
1779193566.1443,2117,-168.52,5.19,15.71,0.281,0.003623,2
1779193566.2018,2118,-168.79,5.75,16.38,0.2807,0.002953,2
1779193566.2787,2119,-168.79,4.65,17.74,0.2911,0.003845,2
1779193566.3529,2120,-168.86,3.77,19.12,0.2597,0.003682,2
1779193566.4311,2121,-169.49,3.31,18.23,0.2621,0.003702,2
1779193566.5019,2122,-169.72,4.73,18.13,0.2992,0.004194,2
1779193566.5576,2123,-170.43,4.52,17.64,0.3482,0.00441,2
1779193566.6318,2124,-170.79,4.04,16.94,0.4132,0.003416,2
1779193566.7121,2125,-170.88,4.25,17.3,0.4109,0.002726,2
1779193566.7788,2126,-171.01,4.7,17.1,0.4119,0.002415,2
1779193566.8465,2127,-171.25,4.83,17.27,0.4213,0.001928,2
1779193566.9268,2128,-171.24,5.42,16.85,0.4292,0.00195,2
1779193567.0073,2129,-171.79,4.5,17.17,0.4235,0.002794,2
1779193567.0775,2130,-171.83,4.62,17.17,0.4172,0.003253,2
1779193567.1446,2131,-171.23,5.62,19.62,0.4231,0.003327,2
1779193567.2133,2132,-172.17,3.31,20.71,0.4427,0.004265,2
1779193567.2818,2133,-171.14,4.97,20.76,0.4107,0.004573,2
1779193567.3531,2134,-170.39,5.19,23.12,0.383,0.00441,2
1779193567.4227,2135,-171.74,0.75,24.4,0.4072,0.004417,2
1779193567.494,2136,-170.5,2.51,27.32,0.2961,0.004023,2
1779193567.5691,2137,-170.65,2.39,28.19,0.2958,0.004754,2
1779193567.6626,2138,-170.48,1.95,29.31,0.2847,0.005121,2
1779193567.7638,2139,-170.48,1.29,29.25,0.2957,0.005311,2
1779193567.8331,2140,-169.5,1.42,30.46,0.2796,0.006425,2
1779193567.9176,2141,-170.0,0.21,31.14,0.257,0.006779,2
1779193567.9965,2142,-169.44,-0.37,31.55,0.2708,0.0067,2
1779193568.0954,2143,-169.68,-0.71,31.06,0.2735,0.006294,2
1779193568.1546,2144,-169.49,-0.49,30.58,0.2736,0.005877,2
1779193568.2233,2145,-169.55,-0.39,30.51,0.2808,0.005278,2
1779193568.2893,2146,-169.14,-0.43,29.96,0.2871,0.006196,2
1779193568.362,2147,-169.28,-0.92,30.15,0.2547,0.005217,2
1779193568.4433,2148,-169.0,-0.97,30.09,0.26,0.004627,2
1779193568.5226,2149,-169.41,-1.88,29.78,0.2873,0.003783,2
1779193568.5948,2150,-169.15,-1.65,31.03,0.3054,0.002797,2
1779193568.6795,2151,-169.64,-1.26,32.78,0.2902,0.00356,2
1779193568.7564,2152,-169.72,-0.93,32.23,0.2579,0.003635,2
1779193568.8387,2153,-169.96,-1.19,32.54,0.2377,0.003691,2
1779193568.9108,2154,-170.27,-0.98,33.83,0.2217,0.004002,2
1779193568.986,2155,-170.94,-0.79,34.04,0.245,0.004543,2
1779193569.0619,2156,-171.15,1.16,36.82,0.2618,0.003098,2
1779193569.1249,2157,-170.79,1.1,36.49,0.2452,0.002325,2
1779193569.1887,2158,-170.83,1.03,36.26,0.2231,0.00277,2
1779193569.2489,2159,-170.79,1.4,36.23,0.2282,0.002622,2
1779193569.3191,2160,-171.4,1.59,35.48,0.2205,0.003477,2
1779193569.3935,2161,-171.9,2.96,35.3,0.2274,0.004182,2
1779193569.4813,2162,-172.11,3.45,36.06,0.2274,0.005395,2
1779193569.5428,2163,-172.85,2.27,36.44,0.2234,0.006639,2
1779193569.5972,2164,-173.05,3.2,35.9,0.2267,0.008188,2
1779193569.6652,2165,-172.92,4.27,36.07,0.2207,0.008496,2
1779193569.7182,2166,-172.95,4.45,35.23,0.2202,0.007917,2
1779193569.7685,2167,-173.1,4.61,34.42,0.2133,0.00703,2
1779193569.8221,2168,-173.04,4.89,34.56,0.218,0.005478,2
1779193569.8823,2169,-173.45,4.66,33.99,0.2437,0.004113,2
1779193569.9467,2170,-173.36,4.86,34.23,0.2388,0.002779,2
1779193570.0217,2171,-173.47,4.42,34.52,0.2473,0.00212,2
1779193570.0899,2172,-173.46,4.48,34.71,0.2411,0.00224,2
1779193570.1564,2173,-173.63,5.52,34.33,0.239,0.003293,2
1779193570.2261,2174,-173.64,6.37,33.39,0.2347,0.003557,2
1779193570.3019,2175,-173.79,6.33,32.7,0.2397,0.00425,2
1779193570.3798,2176,-174.16,6.23,31.74,0.2805,0.005171,2
1779193570.4788,2177,-174.16,6.65,31.63,0.249,0.005769,2
1779193570.5647,2178,-174.22,6.71,31.36,0.2646,0.006828,2
1779193570.6426,2179,-173.79,6.86,31.37,0.2555,0.006947,2
1779193570.722,2180,-173.59,6.55,31.15,0.2364,0.005924,2
1779193570.8031,2181,-173.78,6.14,32.01,0.237,0.005478,2
1779193570.8991,2182,-173.83,9.08,29.67,0.252,0.004918,2
1779193570.9888,2183,-174.41,8.67,29.64,0.2352,0.002765,2
1779193571.0587,2184,-174.67,9.06,29.62,0.234,0.002566,2
1779193571.1254,2185,-175.17,9.72,28.84,0.23,0.002784,2
1779193571.1955,2186,-175.37,10.57,28.29,0.2347,0.002723,2
1779193571.268,2187,-175.35,10.46,28.09,0.2418,0.002482,2
1779193571.34,2188,-175.56,10.36,27.63,0.2473,0.003108,2
1779193571.4121,2189,-175.61,10.16,27.79,0.2285,0.004495,2
1779193571.4882,2190,-175.79,10.17,27.33,0.2239,0.006013,2
1779193571.5658,2191,-175.68,10.33,26.95,0.2084,0.007304,2
1779193571.6391,2192,-175.38,10.21,26.91,0.2208,0.009555,2
1779193571.7094,2193,-175.16,10.2,27.41,0.2175,0.009706,2
1779193571.7792,2194,-175.32,9.79,27.28,0.2193,0.008918,2
1779193571.8591,2195,-175.21,9.74,27.31,0.2059,0.008262,2
1779193571.9333,2196,-174.99,9.65,27.77,0.2191,0.007225,2
1779193572.0095,2197,-175.12,9.02,28.0,0.2352,0.00495,2
1779193572.0843,2198,-175.2,8.89,27.86,0.241,0.004446,2
1779193572.1487,2199,-175.23,8.82,28.12,0.2283,0.003599,2
1779193572.2192,2200,-175.19,8.8,28.4,0.2198,0.003398,2
1779193572.2884,2201,-175.13,8.97,28.4,0.2273,0.003463,2
1779193572.3599,2202,-175.09,9.41,28.07,0.2328,0.004167,2
1779193572.4355,2203,-175.02,9.45,28.09,0.23,0.004041,2
1779193572.4966,2204,-174.96,9.54,27.66,0.2346,0.004462,2
1779193572.5725,2205,-175.13,9.38,27.5,0.2374,0.004265,2
1779193572.649,2206,-175.09,9.27,27.49,0.2373,0.004828,2
1779193572.7319,2207,-175.1,9.03,27.56,0.2347,0.004283,2
1779193572.8067,2208,-175.02,8.92,27.83,0.2274,0.004213,2
1779193572.8747,2209,-174.95,9.11,27.51,0.2289,0.003749,2
1779193572.9521,2210,-174.91,9.25,27.34,0.2312,0.002886,2
1779193573.0264,2211,-174.98,9.08,27.55,0.2387,0.001753,2
1779193573.0928,2212,-175.03,9.3,27.45,0.2464,0.001665,2
1779193573.1559,2213,-175.17,9.53,27.16,0.254,0.002012,2
1779193573.2209,2214,-175.29,9.41,26.91,0.249,0.001923,2
1779193573.296,2215,-175.51,9.64,26.27,0.239,0.002447,2
1779193573.3818,2216,-175.64,9.6,25.99,0.2378,0.002488,2
1779193573.4941,2217,-175.57,9.65,26.01,0.2438,0.00224,2
1779193573.5769,2218,-175.33,9.43,26.45,0.2201,0.002057,2
1779193573.6579,2219,-175.22,9.47,26.81,0.215,0.002545,2
1779193573.7471,2220,-175.05,9.46,27.26,0.2114,0.00262,2
1779193573.835,2221,-174.81,9.5,27.8,0.2198,0.002371,2
1779193573.9248,2222,-174.67,9.33,27.93,0.2183,0.002462,2
1779193574.0102,2223,-174.65,9.35,28.01,0.2204,0.002829,2
1779193574.0813,2224,-174.73,9.61,27.5,0.2398,0.002491,2
1779193574.1473,2225,-174.84,9.8,26.93,0.2563,0.002511,2
1779193574.2148,2226,-174.81,9.86,27.04,0.2569,0.002715,2
1779193574.2856,2227,-174.84,9.65,26.74,0.2537,0.003458,2
1779193574.3585,2228,-174.94,9.61,26.6,0.251,0.002755,2
1779193574.431,2229,-175.02,9.58,26.28,0.2463,0.003219,2
1779193574.5168,2230,-175.19,9.63,26.05,0.2367,0.003202,2
1779193574.5937,2231,-175.2,9.65,26.32,0.2344,0.003715,2
1779193574.6699,2232,-175.18,10.06,26.11,0.2369,0.003368,2
1779193574.7444,2233,-175.31,9.99,25.82,0.2316,0.003872,2
1779193574.8141,2234,-175.25,9.5,26.18,0.2333,0.003191,2
1779193574.8899,2235,-175.32,9.2,26.28,0.238,0.002679,2
1779193574.9692,2236,-175.29,9.61,26.95,0.2449,0.001961,2
1779193575.0499,2237,-175.4,9.84,26.81,0.2557,0.001515,2
1779193575.1156,2238,-175.29,9.88,26.6,0.267,0.001023,2
1779193575.184,2239,-175.35,10.11,26.35,0.2734,0.000837,2
1779193575.2564,2240,-175.38,10.14,26.61,0.2606,0.000908,2
1779193575.3255,2241,-175.51,10.14,26.36,0.2594,0.001223,2
1779193575.4059,2242,-175.32,10.51,26.0,0.2558,0.001527,2
1779193575.4814,2243,-175.28,10.85,25.37,0.2716,0.001762,2
1779193575.5642,2244,-175.37,10.91,25.02,0.294,0.002129,2
1779193575.6439,2245,-175.32,11.5,24.43,0.3461,0.00217,2
1779193575.7155,2246,-175.49,11.16,24.24,0.3708,0.001977,2
1779193575.8038,2247,-175.53,10.99,23.96,0.3776,0.002111,2
1779193575.8834,2248,-175.43,10.59,23.73,0.3858,0.002607,2
1779193575.961,2249,-175.44,10.72,24.01,0.3874,0.002788,2
1779193576.036,2250,-175.46,9.14,27.18,0.2447,0.002653,2
1779193576.1023,2251,-175.34,9.3,27.28,0.252,0.002894,2
1779193576.169,2252,-175.62,9.21,27.0,0.2486,0.003064,2
1779193576.2349,2253,-175.61,9.25,27.06,0.2627,0.002896,2
1779193576.3077,2254,-175.45,9.02,27.4,0.265,0.00249,2
1779193576.3874,2255,-175.23,8.41,28.1,0.2583,0.00324,2
1779193576.4963,2256,-175.24,8.26,28.02,0.2523,0.003356,2
1779193576.585,2257,-175.51,9.19,27.08,0.2947,0.003002,2
1779193576.6556,2258,-175.31,9.36,27.02,0.28,0.002549,2
1779193576.7566,2259,-174.57,10.84,27.15,0.2513,0.002613,2
1779193576.8652,2260,-174.51,12.24,25.86,0.2644,0.001832,2
1779193576.9443,2261,-174.61,12.97,25.4,0.2547,0.001395,2
1779193577.0132,2262,-174.92,12.44,25.51,0.2368,0.001384,2
1779193577.079,2263,-175.02,11.87,25.95,0.2032,0.001681,2
1779193577.1433,2264,-174.94,11.86,26.02,0.1991,0.002215,2
1779193577.2092,2265,-174.62,11.5,26.55,0.1681,0.002744,2
1779193577.2786,2266,-174.59,11.45,26.8,0.1719,0.003273,2
1779193577.3513,2267,-174.59,11.7,26.68,0.177,0.003993,2
1779193577.4196,2268,-174.43,10.98,26.93,0.1902,0.003716,2
1779193577.5017,2269,-174.46,10.42,26.82,0.1895,0.003059,2
1779193577.5758,2270,-174.5,9.52,27.34,0.2037,0.004344,2
1779193577.6525,2271,-174.51,8.89,28.11,0.2087,0.005046,2
1779193577.7251,2272,-174.7,8.73,27.82,0.2248,0.005112,2
1779193577.8023,2273,-174.6,8.08,28.26,0.2215,0.005202,2
1779193577.8738,2274,-174.36,8.69,28.38,0.2235,0.005361,2
1779193577.9533,2275,-174.46,8.71,27.45,0.2354,0.004599,2
1779193578.0242,2276,-174.23,9.06,27.47,0.2114,0.003824,2
1779193578.0861,2277,-174.21,8.49,27.97,0.2212,0.003143,2
1779193578.1473,2278,-173.83,8.68,28.7,0.2212,0.003466,2
1779193578.2136,2279,-174.11,8.42,29.18,0.2305,0.004731,2
1779193578.2859,2280,-174.05,8.83,30.6,0.2709,0.005983,2
1779193578.3636,2281,-173.8,5.75,34.79,0.2915,0.005885,2
1779193578.4396,2282,-173.4,4.79,35.85,0.2699,0.006104,2
1779193578.5109,2283,-174.04,3.09,34.86,0.2388,0.006067,2
1779193578.5928,2284,-173.43,3.43,36.02,0.219,0.004679,2
1779193578.6674,2285,-174.06,2.41,36.51,0.2307,0.002415,2
1779193578.7482,2286,-173.57,2.33,38.4,0.2126,0.002634,2
1779193578.8243,2287,-173.4,2.13,37.69,0.2191,0.002174,2
1779193578.9015,2288,-172.99,2.71,38.05,0.2443,0.002348,2
1779193578.9865,2289,-173.41,4.06,37.38,0.2322,0.002889,2
1779193579.0678,2290,-173.4,4.91,37.32,0.232,0.002928,2
1779193579.132,2291,-173.6,4.79,36.69,0.2582,0.003183,2
1779193579.1946,2292,-173.56,4.61,36.69,0.2575,0.003197,2
1779193579.2668,2293,-174.16,4.05,36.62,0.2443,0.003782,2
1779193579.3416,2294,-173.9,4.49,36.71,0.232,0.003722,2
1779193579.4174,2295,-174.0,4.42,37.24,0.2404,0.003817,2
1779193579.5283,2296,-174.1,4.54,37.01,0.2369,0.002923,2
1779193579.6009,2297,-173.77,5.23,36.07,0.2453,0.003065,2
1779193579.6658,2298,-173.8,5.05,36.22,0.2457,0.002102,2
1779193579.746,2299,-173.94,5.67,36.07,0.2563,0.002564,2
1779193579.8215,2300,-174.07,5.97,36.27,0.2613,0.003663,2
1779193579.8987,2301,-174.07,6.06,36.54,0.2587,0.005118,2
1779193579.9648,2302,-174.14,6.44,36.37,0.2534,0.006741,2
1779193580.0467,2303,-174.03,6.4,35.88,0.2585,0.006555,2
1779193580.1054,2304,-174.02,6.32,35.72,0.2591,0.005832,2
1779193580.1697,2305,-173.98,6.74,35.34,0.2569,0.004867,2
1779193580.2475,2306,-174.45,6.41,34.68,0.2622,0.003878,2
1779193580.3277,2307,-174.63,6.04,34.3,0.2534,0.004107,2
1779193580.4062,2308,-174.5,6.45,35.09,0.2661,0.006867,2
1779193580.4782,2309,-174.46,6.45,35.22,0.2727,0.008334,2
1779193580.557,2310,-174.28,6.36,35.45,0.267,0.00901,2
1779193580.6422,2311,-174.08,6.84,34.79,0.283,0.009086,2
1779193580.7249,2312,-173.48,7.57,33.76,0.3507,0.007267,2
1779193580.807,2313,-173.46,8.29,33.04,0.3908,0.004563,2
1779193580.866,2314,-173.7,8.78,33.03,0.4044,0.003246,2
1779193580.9448,2315,-173.76,8.43,33.47,0.3837,0.002554,2
1779193581.0221,2316,-174.12,8.37,32.73,0.3904,0.003872,2
1779193581.0872,2317,-174.58,7.63,32.0,0.3853,0.004844,2
1779193581.1503,2318,-176.01,5.89,29.81,0.3576,0.006372,2
1779193581.217,2319,-175.14,6.23,29.07,0.343,0.007331,2
1779193581.2902,2320,-175.08,6.39,29.23,0.3514,0.007216,2
1779193581.3648,2321,-174.98,6.62,29.18,0.3534,0.005712,2
1779193581.4455,2322,-174.89,6.64,29.22,0.3561,0.005195,2
1779193581.5344,2323,-175.08,6.33,28.34,0.3929,0.00411,2
1779193581.617,2324,-175.83,4.03,28.1,0.3946,0.003888,2
1779193581.7061,2325,-176.19,2.84,28.66,0.379,0.004281,2
1779193581.7867,2326,-176.12,3.28,29.54,0.3617,0.005201,2
1779193581.8645,2327,-176.0,3.74,28.72,0.3897,0.005484,2
1779193581.9403,2328,-176.16,3.69,28.85,0.3847,0.005687,2
1779193581.9964,2329,-175.98,4.58,28.06,0.4041,0.005293,2
1779193582.0641,2330,-176.44,4.45,26.28,0.4192,0.004763,2
1779193582.1333,2331,-176.47,4.86,26.09,0.3953,0.004072,2
1779193582.1963,2332,-176.09,5.22,26.6,0.3572,0.003288,2
1779193582.2807,2333,-176.27,5.79,23.28,0.3818,0.002927,2
1779193582.3453,2334,-176.65,5.5,22.27,0.3894,0.002288,2
1779193582.4221,2335,-177.13,5.29,20.02,0.3973,0.0027,2
1779193582.5189,2336,-177.58,4.2,20.26,0.3993,0.002716,2
1779193582.6045,2337,-177.47,4.86,17.96,0.4254,0.00374,2
1779193582.6701,2338,-178.08,3.16,14.75,0.4242,0.004567,2
1779193582.7453,2339,-178.28,3.65,11.81,0.4169,0.007202,2
1779193582.8704,2340,-178.56,0.97,8.39,0.4623,0.008265,2
1779193582.9493,2341,-178.05,-5.49,6.11,0.4818,0.010705,2
1779193583.0168,2342,-177.35,-4.31,4.13,0.4682,0.010633,2
1779193583.0815,2343,-176.85,-9.69,3.91,0.473,0.010479,2
1779193583.1438,2344,-176.12,-12.74,4.4,0.4881,0.009374,2
1779193583.2125,2345,-175.48,-13.43,2.91,0.4665,0.007817,2
1779193583.2818,2346,-175.41,-14.55,1.24,0.4755,0.005376,2
1779193583.3545,2347,-174.39,-16.89,-1.08,0.4861,0.005206,2
1779193583.4247,2348,3.07,-5.18,11.61,0.462,0.005302,2
1779193583.502,2349,3.07,-6.02,10.34,0.4506,0.004556,2
1779193583.5784,2350,2.55,-6.73,9.11,0.4465,0.005374,2
1779193583.6526,2351,2.42,-7.54,8.69,0.4407,0.007148,2
1779193583.7269,2352,2.94,-5.72,6.34,0.4413,0.006826,2
1779193583.8059,2353,3.2,-5.04,6.4,0.4362,0.006542,2
1779193583.8756,2354,3.35,-5.98,6.77,0.4427,0.00604,2
1779193583.9536,2355,3.87,-6.8,5.72,0.4352,0.005158,2
1779193584.0285,2356,3.86,-6.25,5.68,0.4463,0.004281,2
1779193584.0948,2357,3.71,-7.93,6.0,0.44,0.003725,2
1779193584.1479,2358,3.5,-7.38,5.7,0.444,0.004905,2
1779193584.2175,2359,3.67,-6.87,5.57,0.4478,0.005859,2
1779193584.2926,2360,3.87,-7.59,4.42,0.4527,0.00609,2
1779193584.3759,2361,3.97,-7.43,4.31,0.4588,0.005318,2
1779193584.4523,2362,4.01,-7.58,4.15,0.457,0.006775,2
1779193584.5268,2363,4.12,-7.75,4.97,0.4496,0.006088,2
1779193584.5914,2364,4.13,-8.49,5.29,0.4474,0.004807,2
1779193584.6511,2365,3.93,-8.46,5.65,0.458,0.005366,2
1779193584.7304,2366,3.69,-8.5,5.57,0.4472,0.004827,2
1779193584.8129,2367,3.28,-6.84,4.97,0.4291,0.003404,2
1779193584.8799,2368,3.08,-5.42,4.91,0.426,0.002067,2
1779193584.9377,2369,2.76,-5.03,4.89,0.4136,0.002332,2
1779193585.0077,2370,2.64,-1.96,5.26,0.4114,0.001747,2
1779193585.0693,2371,2.7,-0.06,5.79,0.4058,0.002417,2
1779193585.1353,2372,2.83,0.29,6.02,0.3995,0.002509,2
1779193585.1979,2373,2.92,1.21,6.37,0.3936,0.002438,2
1779193585.2632,2374,2.92,0.67,7.18,0.3952,0.003097,2
1779193585.3579,2375,2.84,0.5,7.57,0.3932,0.003329,2
1779193585.4628,2376,2.72,1.06,8.13,0.3949,0.00304,2
1779193585.5727,2377,2.68,1.62,8.02,0.4018,0.002748,2
1779193585.6487,2378,2.53,0.87,7.93,0.3987,0.003458,2
1779193585.7298,2379,2.56,0.74,7.94,0.4005,0.003246,2
1779193585.8718,2380,2.51,0.44,7.33,0.4053,0.003542,2
1779193585.9839,2381,2.31,-0.27,7.07,0.396,0.003126,2
1779193586.0562,2382,2.16,-0.31,6.17,0.3912,0.003131,2
1779193586.147,2383,2.18,-1.47,6.01,0.3656,0.002305,2
1779193586.2415,2384,1.9,-4.89,5.91,0.3864,0.001511,2
1779193586.3407,2385,1.76,-4.27,5.08,0.372,0.001441,2
1779193586.4509,2386,1.7,-4.65,5.49,0.414,0.001502,2
1779193586.5514,2387,1.57,-5.26,6.42,0.4196,0.001599,2
1779193586.6635,2388,1.08,-7.18,8.01,0.402,0.002207,2
1779193586.7474,2389,1.08,-7.04,8.07,0.4165,0.003705,2
1779193586.8272,2390,1.04,-6.01,7.34,0.4173,0.003731,2
1779193586.8957,2391,1.0,-5.53,6.89,0.4114,0.003919,2
1779193587.0025,2392,0.79,-6.71,7.97,0.4871,0.004857,2
1779193587.0997,2393,0.7,-7.41,8.01,0.491,0.004757,2
1779193587.1865,2394,0.65,-8.23,8.33,0.4864,0.003748,2
1779193587.285,2395,0.63,-9.02,8.42,0.4878,0.003766,2
1779193587.389,2396,0.75,-9.32,8.51,0.4796,0.004291,2
1779193587.4856,2397,0.79,-9.55,8.6,0.4804,0.003723,2
1779193587.5888,2398,0.8,-9.58,8.92,0.478,0.00359,2
1779193587.6868,2399,0.63,-13.1,9.88,0.4741,0.003574,2
1779193587.8016,2400,0.62,-13.88,10.16,0.462,0.003286,2
1779193587.908,2401,0.62,-13.31,9.75,0.4651,0.003138,2
1779193588.0094,2402,0.66,-13.2,9.21,0.4586,0.003736,2
1779193588.1034,2403,0.7,-12.88,9.14,0.4607,0.004536,2
1779193588.1938,2404,0.71,-12.7,8.98,0.4616,0.004153,2
1779193588.2939,2405,0.82,-12.19,8.85,0.4628,0.004264,2
1779193588.407,2406,0.75,-11.65,8.57,0.4642,0.00421,2
1779193588.5195,2407,0.76,-11.13,8.4,0.4633,0.004294,2
1779193588.637,2408,0.77,-10.93,8.38,0.4656,0.003289,2
1779193588.7405,2409,0.65,-11.4,8.52,0.4661,0.003218,3
1779193588.8549,2410,0.68,-10.55,8.52,0.4615,0.003223,3
1779193588.9734,2411,0.83,-7.15,8.26,0.4599,0.003047,3
1779193589.0716,2412,0.96,-6.88,8.52,0.4608,0.002369,3
1779193589.163,2413,1.01,-6.58,8.51,0.4583,0.002682,3
1779193589.2639,2414,0.98,-6.7,8.58,0.459,0.002788,3
1779193589.3665,2415,1.07,-6.81,8.75,0.4536,0.002447,3
1779193589.478,2416,1.0,-6.95,8.79,0.4402,0.002122,3
1779193589.6025,2417,0.98,-6.73,8.97,0.4414,0.001678,3
1779193589.7137,2418,0.96,-6.35,9.02,0.4403,0.001723,3
1779193589.8243,2419,0.92,-4.83,9.21,0.4369,0.002193,3
1779193589.9776,2420,0.76,-3.61,8.9,0.4267,0.003062,3
1779193590.0815,2421,0.55,-1.18,9.32,0.419,0.002878,3
1779193590.1742,2422,0.5,-1.46,10.03,0.4284,0.003336,3
1779193590.2636,2423,0.76,-0.79,9.49,0.4295,0.003435,3
1779193590.3351,2424,1.97,4.69,8.51,0.37,0.003247,3
1779193590.44,2425,2.03,2.83,8.0,0.4047,0.002597,3
1779193590.5154,2426,2.55,2.87,7.88,0.3944,0.00348,3
1779193590.5987,2427,3.05,1.92,6.97,0.3816,0.0048,3
1779193590.6803,2428,3.76,3.16,5.49,0.3688,0.006413,3
1779193590.7637,2429,4.07,1.99,5.36,0.3889,0.00648,3
1779193590.8415,2430,4.24,3.38,5.32,0.3908,0.007701,3
1779193590.9219,2431,4.94,3.36,4.58,0.4035,0.006738,3
1779193590.9951,2432,5.38,6.06,4.87,0.394,0.005137,3
1779193591.0638,2433,5.75,6.85,5.64,0.3977,0.003507,3
1779193591.1299,2434,5.55,6.4,5.85,0.3948,0.003004,3
1779193591.194,2435,5.48,6.58,5.93,0.3989,0.001687,3
1779193591.2689,2436,5.27,6.92,5.96,0.4039,0.002484,3
1779193591.3476,2437,5.18,6.88,6.8,0.4143,0.00375,3
1779193591.4358,2438,5.22,8.69,9.52,0.4186,0.004518,3
1779193591.5148,2439,4.83,9.35,9.78,0.4534,0.005187,3
1779193591.5959,2440,-177.24,6.98,0.15,0.322,0.004994,3
1779193591.6733,2441,-174.29,7.81,5.6,0.3147,0.069573,3
1779193591.7486,2442,-171.69,6.74,8.61,0.3209,0.069115,3
